operation_id,operation_date,region,country,shipment_mode,operation_type,weather_condition,shift,vendor_tier,distance_km,load_factor,load_band,delay_hours,delay_band,operator_experience_years,experience_band,maintenance_score,cost_usd,failure_probability,failed,severity,loss_usd
16765,2025-11-29,Africa,South Africa,Rail,Standard Shipment,Extreme Heat,Evening,Tier 1,878.6,0.759,High,19.3,12-24h,6.6,5-10y,63.8,1886.37,0.0202,0,None,0.0
16766,2025-11-29,North America,Canada,Air,High Value Cargo,Storm,Morning,Tier 2,1988.3,0.649,Moderate,28.8,24-48h,3.5,2-5y,82.9,19342.69,0.035,0,None,0.0
16767,2025-11-29,Europe,Germany,Truck,Standard Shipment,Clear,Evening,Tier 3,3297.2,0.938,Critical,13.4,12-24h,6.2,5-10y,69.2,5588.47,0.033,0,None,0.0
16768,2025-11-29,Asia,India,Air,Standard Shipment,Clear,Morning,Tier 1,1109.1,0.755,High,8.0,0-12h,2.3,2-5y,82.7,7422.16,0.0061,0,None,0.0
16769,2025-11-29,North America,Mexico,Truck,Hazardous Goods,Rain,Morning,Tier 1,2899.5,0.651,Moderate,19.0,12-24h,3.2,2-5y,59.5,7917.95,0.0366,0,None,0.0
16770,2025-11-29,Africa,Nigeria,Ocean,High Value Cargo,Rain,Evening,Tier 2,2405.0,0.851,High,37.5,24-48h,0.6,0-2y,92.3,3204.33,0.0405,0,None,0.0
16771,2025-11-29,Latin America,Brazil,Truck,High Value Cargo,Rain,Night,Tier 2,1252.2,0.938,Critical,42.4,24-48h,4.0,2-5y,66.1,4065.26,0.0855,0,None,0.0
16772,2025-11-29,Asia,China,Air,Standard Shipment,Rain,Morning,Tier 2,1490.9,0.7,Moderate,16.3,12-24h,11.5,10y+,65.5,9787.8,0.0114,0,None,0.0
16773,2025-11-29,North America,Mexico,Ocean,Standard Shipment,Clear,Morning,Tier 1,728.4,0.484,Low,43.2,24-48h,5.6,5-10y,57.8,1791.28,0.0259,0,None,0.0
16774,2025-11-29,Africa,Nigeria,Truck,Standard Shipment,Clear,Night,Tier 2,1819.1,0.806,High,32.0,24-48h,1.0,0-2y,82.4,3811.17,0.0232,0,None,0.0
16775,2025-11-29,Europe,Germany,Truck,High Value Cargo,Extreme Heat,Morning,Tier 2,2262.0,0.823,High,25.1,24-48h,5.0,2-5y,73.9,5673.74,0.0343,0,None,0.0
16776,2025-11-29,Africa,Nigeria,Truck,High Value Cargo,Clear,Evening,Tier 2,1219.8,0.313,Low,22.0,12-24h,5.7,5-10y,100.0,2981.3,0.0095,0,None,0.0
16777,2025-11-30,Europe,Netherlands,Air,Standard Shipment,Cold,Morning,Tier 2,2702.6,0.911,Critical,24.4,24-48h,2.6,2-5y,94.2,16418.63,0.0167,0,None,0.0
16778,2025-11-30,North America,USA,Truck,Standard Shipment,Clear,Morning,Tier 3,557.1,0.862,High,19.4,12-24h,5.2,5-10y,78.7,2285.99,0.0217,0,None,0.0
16779,2025-11-30,North America,Mexico,Ocean,Standard Shipment,Storm,Morning,Tier 3,233.4,0.468,Low,51.5,48h+,1.7,0-2y,83.2,1536.07,0.0974,0,None,0.0
16780,2025-11-30,Africa,Nigeria,Air,High Value Cargo,Clear,Morning,Tier 2,776.0,0.867,High,15.5,12-24h,5.4,5-10y,80.5,8142.86,0.0137,0,None,0.0
16781,2025-11-30,Asia,China,Air,Cold Chain,Rain,Evening,Tier 3,3492.1,0.881,High,18.8,12-24h,4.0,2-5y,85.0,35935.34,0.0414,1,High,27238.26
16782,2025-11-30,Asia,China,Truck,Cold Chain,Extreme Heat,Evening,Tier 1,925.3,0.544,Low,23.9,12-24h,1.2,0-2y,78.2,2810.01,0.0349,0,None,0.0
16783,2025-11-30,Latin America,Brazil,Truck,Standard Shipment,Clear,Morning,Tier 3,1129.6,0.657,Moderate,11.7,0-12h,4.6,2-5y,90.5,2315.21,0.0114,1,Low,328.7
16784,2025-11-30,Asia,India,Air,Standard Shipment,Extreme Heat,Night,Tier 3,736.2,0.883,High,30.1,24-48h,1.9,0-2y,85.2,5631.72,0.0556,0,None,0.0
16785,2025-11-30,Africa,South Africa,Truck,Hazardous Goods,Extreme Heat,Evening,Tier 1,840.7,0.499,Low,19.5,12-24h,3.1,2-5y,69.2,2840.31,0.0427,0,None,0.0
16786,2025-11-30,Latin America,Chile,Air,Standard Shipment,Clear,Morning,Tier 3,566.6,0.554,Low,11.6,0-12h,5.5,5-10y,92.9,4194.58,0.0086,0,None,0.0
16787,2025-11-30,Asia,China,Air,Hazardous Goods,Clear,Night,Tier 2,1520.4,0.573,Low,9.6,0-12h,3.8,2-5y,80.0,17949.12,0.0211,1,High,17292.47
16788,2025-11-30,Europe,Germany,Truck,High Value Cargo,Clear,Evening,Tier 2,591.8,0.733,Moderate,22.1,12-24h,2.0,0-2y,67.4,2299.23,0.0259,0,None,0.0
16789,2025-11-30,Africa,South Africa,Truck,High Value Cargo,Cold,Evening,Tier 3,3212.8,0.856,High,23.6,12-24h,1.3,0-2y,98.7,7247.71,0.0349,0,None,0.0
16790,2025-11-30,Asia,China,Truck,Standard Shipment,Clear,Evening,Tier 2,1021.9,0.718,Moderate,19.5,12-24h,1.6,0-2y,82.0,2382.7,0.0138,0,None,0.0
16791,2025-11-30,Africa,Nigeria,Truck,Standard Shipment,Rain,Morning,Tier 1,1340.0,0.86,High,27.9,24-48h,6.9,5-10y,72.0,3281.62,0.0175,0,None,0.0
16792,2025-11-30,Africa,Nigeria,Truck,Standard Shipment,Clear,Evening,Tier 1,1137.1,0.413,Low,16.2,12-24h,7.1,5-10y,85.1,2367.75,0.0068,0,None,0.0
16793,2025-11-30,Asia,India,Rail,Cold Chain,Extreme Heat,Evening,Tier 1,1666.9,0.855,High,30.9,24-48h,4.8,2-5y,72.8,3660.35,0.0437,0,None,0.0
16794,2025-11-30,North America,Mexico,Rail,Standard Shipment,Clear,Morning,Tier 3,1745.5,0.26,Low,17.4,12-24h,5.1,5-10y,64.8,2229.63,0.0217,0,None,0.0
16795,2025-11-30,North America,USA,Ocean,Standard Shipment,Clear,Morning,Tier 1,1544.3,0.778,High,32.1,24-48h,3.1,2-5y,74.5,2047.36,0.0162,0,None,0.0
16796,2025-11-30,North America,USA,Air,Standard Shipment,Clear,Morning,Tier 1,573.0,0.365,Low,7.4,0-12h,3.3,2-5y,91.9,3895.07,0.0045,0,None,0.0
16797,2025-11-30,Africa,Nigeria,Truck,Standard Shipment,Clear,Morning,Tier 2,669.0,0.377,Low,28.6,24-48h,5.6,5-10y,56.7,1667.49,0.0217,1,Low,199.69
16798,2025-11-30,Latin America,Colombia,Air,Standard Shipment,Clear,Evening,Tier 3,1657.4,0.527,Low,7.1,0-12h,2.4,2-5y,69.0,10335.23,0.0191,0,None,0.0
16799,2025-11-30,Asia,China,Truck,Hazardous Goods,Rain,Morning,Tier 1,1435.3,0.812,High,19.7,12-24h,4.5,2-5y,90.6,4700.57,0.0179,0,None,0.0
16800,2025-11-30,Europe,Germany,Air,Standard Shipment,Storm,Evening,Tier 2,377.7,0.905,Critical,37.3,24-48h,2.7,2-5y,87.1,3423.8,0.0489,0,None,0.0
16801,2025-12-01,Europe,Germany,Truck,High Value Cargo,Rain,Night,Tier 1,321.9,0.665,Moderate,32.9,24-48h,1.2,0-2y,90.1,1729.01,0.0228,0,None,0.0
16802,2025-12-01,North America,Canada,Ocean,Standard Shipment,Clear,Night,Tier 2,1899.1,0.523,Low,25.2,24-48h,4.8,2-5y,94.2,2220.67,0.0146,0,None,0.0
16803,2025-12-01,Latin America,Brazil,Air,Standard Shipment,Clear,Evening,Tier 2,1419.8,0.618,Moderate,3.3,0-12h,3.1,2-5y,89.6,9149.54,0.0067,0,None,0.0
16804,2025-12-01,Africa,South Africa,Truck,High Value Cargo,Clear,Evening,Tier 1,5191.9,0.478,Low,9.0,0-12h,3.5,2-5y,99.0,10805.73,0.0066,0,None,0.0
16805,2025-12-01,North America,Mexico,Truck,Standard Shipment,Clear,Morning,Tier 1,522.5,0.74,Moderate,6.8,0-12h,3.9,2-5y,76.7,1643.49,0.0075,0,None,0.0
16806,2025-12-01,Europe,Netherlands,Rail,Standard Shipment,Clear,Morning,Tier 3,2246.9,0.707,Moderate,16.2,12-24h,8.5,5-10y,98.2,3271.75,0.0078,0,None,0.0
16807,2025-12-01,Africa,Nigeria,Truck,Standard Shipment,Clear,Evening,Tier 2,2421.6,0.468,Low,27.9,24-48h,1.8,0-2y,82.1,4089.34,0.0158,0,None,0.0
16808,2025-12-01,Asia,China,Ocean,Standard Shipment,Cold,Morning,Tier 2,352.0,0.972,Critical,32.5,24-48h,2.1,2-5y,91.8,2186.66,0.0374,0,None,0.0
16809,2025-12-01,Europe,Netherlands,Ocean,Standard Shipment,Rain,Evening,Tier 1,1427.4,0.929,Critical,32.0,24-48h,4.5,2-5y,62.9,1789.06,0.0459,0,None,0.0
16810,2025-12-01,Latin America,Brazil,Air,High Value Cargo,Extreme Heat,Morning,Tier 1,592.7,0.707,Moderate,21.0,12-24h,5.0,2-5y,88.2,6590.92,0.0127,0,None,0.0
16811,2025-12-01,Africa,Nigeria,Air,Standard Shipment,Clear,Evening,Tier 2,2427.2,0.59,Low,19.4,12-24h,3.5,2-5y,84.6,14577.33,0.0099,0,None,0.0
16812,2025-12-01,Latin America,Chile,Truck,Standard Shipment,Storm,Night,Tier 1,227.0,0.834,High,32.8,24-48h,5.5,5-10y,76.2,1193.11,0.0448,1,Low,362.01
16813,2025-12-01,Latin America,Brazil,Air,Hazardous Goods,Cold,Evening,Tier 2,1136.6,0.545,Low,16.2,12-24h,3.2,2-5y,91.4,13434.35,0.0215,0,None,0.0
16814,2025-12-01,Europe,Germany,Ocean,High Value Cargo,Clear,Morning,Tier 2,628.1,0.868,High,25.8,24-48h,2.2,2-5y,72.7,1897.57,0.0349,0,None,0.0
16815,2025-12-01,North America,USA,Air,Standard Shipment,Clear,Morning,Tier 2,1139.7,0.609,Moderate,14.2,12-24h,5.5,5-10y,79.0,7780.65,0.0082,0,None,0.0
16816,2025-12-01,North America,Mexico,Air,Standard Shipment,Clear,Morning,Tier 2,1261.0,0.542,Low,14.6,12-24h,5.1,5-10y,91.6,8517.08,0.0062,0,None,0.0
16817,2025-12-01,Asia,China,Air,Cold Chain,Extreme Heat,Evening,Tier 3,2275.2,0.723,Moderate,31.9,24-48h,0.9,0-2y,66.7,23915.87,0.0893,0,None,0.0
16818,2025-12-01,Asia,China,Air,Standard Shipment,Rain,Evening,Tier 1,173.2,0.707,Moderate,17.4,12-24h,4.2,2-5y,79.7,2377.33,0.0104,0,None,0.0
16819,2025-12-01,Africa,South Africa,Air,Standard Shipment,Clear,Morning,Tier 2,375.4,0.813,High,11.1,0-12h,5.3,5-10y,83.3,3061.01,0.0078,0,None,0.0
16820,2025-12-01,Asia,China,Air,High Value Cargo,Cold,Morning,Tier 2,324.7,0.857,High,19.5,12-24h,2.6,2-5y,79.4,3896.5,0.0239,0,None,0.0
16821,2025-12-01,Latin America,Brazil,Rail,Standard Shipment,Clear,Morning,Tier 2,2638.8,0.505,Low,22.5,12-24h,2.0,0-2y,82.0,3383.61,0.012,0,None,0.0
16822,2025-12-01,North America,Mexico,Air,Hazardous Goods,Clear,Morning,Tier 1,1419.2,0.418,Low,19.3,12-24h,2.9,2-5y,100.0,16780.95,0.0089,0,None,0.0
16823,2025-12-01,North America,USA,Truck,Standard Shipment,Clear,Morning,Tier 1,379.0,0.714,Moderate,20.1,12-24h,0.3,0-2y,77.0,1505.56,0.0114,0,None,0.0
16824,2025-12-01,Asia,China,Truck,Hazardous Goods,Clear,Morning,Tier 1,1087.4,0.667,Moderate,19.9,12-24h,1.6,0-2y,97.5,3579.83,0.0122,0,None,0.0
16825,2025-12-02,Latin America,Brazil,Ocean,High Value Cargo,Storm,Evening,Tier 2,847.1,0.897,High,55.4,48h+,9.0,5-10y,100.0,2437.3,0.0639,0,None,0.0
16826,2025-12-02,Africa,South Africa,Truck,Standard Shipment,Clear,Night,Tier 1,960.1,0.671,Moderate,14.3,12-24h,1.4,0-2y,85.0,2698.47,0.0109,0,None,0.0
16827,2025-12-02,North America,Mexico,Ocean,Standard Shipment,Clear,Evening,Tier 1,1103.3,0.79,High,30.0,24-48h,1.4,0-2y,78.4,1825.68,0.0181,0,None,0.0
16828,2025-12-02,Latin America,Colombia,Air,High Value Cargo,Extreme Heat,Morning,Tier 2,864.7,0.751,High,13.0,12-24h,4.5,2-5y,95.6,8791.28,0.0125,0,None,0.0
16829,2025-12-02,Latin America,Colombia,Truck,Emergency Replenishment,Clear,Evening,Tier 2,551.4,0.652,Moderate,13.5,12-24h,4.7,2-5y,82.8,2784.96,0.0216,0,None,0.0
16830,2025-12-02,Europe,Germany,Truck,Hazardous Goods,Rain,Evening,Tier 1,2289.2,0.592,Low,19.7,12-24h,4.0,2-5y,87.3,6035.3,0.0203,0,None,0.0
16831,2025-12-02,Latin America,Colombia,Ocean,Standard Shipment,Clear,Evening,Tier 1,693.9,0.907,Critical,50.3,48h+,3.5,2-5y,92.7,1703.91,0.0232,0,None,0.0
16832,2025-12-02,North America,Mexico,Rail,Standard Shipment,Clear,Morning,Tier 3,871.6,0.808,High,15.1,12-24h,9.6,5-10y,79.2,1665.55,0.0125,0,None,0.0
16833,2025-12-02,Latin America,Chile,Ocean,Standard Shipment,Clear,Evening,Tier 2,716.4,0.432,Low,31.0,24-48h,2.1,2-5y,90.7,1487.53,0.0167,1,Low,349.13
16834,2025-12-02,Latin America,Chile,Truck,Standard Shipment,Rain,Morning,Tier 2,192.3,0.939,Critical,35.4,24-48h,6.3,5-10y,84.0,2025.87,0.0257,0,None,0.0
16835,2025-12-02,Africa,Nigeria,Air,Emergency Replenishment,Storm,Evening,Tier 3,962.6,0.448,Low,35.4,24-48h,3.6,2-5y,73.0,15508.21,0.1306,1,High,14068.06
16836,2025-12-02,Europe,Netherlands,Truck,Standard Shipment,Clear,Morning,Tier 1,1046.3,0.418,Low,9.0,0-12h,4.7,2-5y,67.0,1918.55,0.0095,0,None,0.0
16837,2025-12-02,Europe,Germany,Truck,Cold Chain,Rain,Night,Tier 1,457.6,0.644,Moderate,18.3,12-24h,2.8,2-5y,80.4,1745.26,0.0257,0,None,0.0
16838,2025-12-02,North America,Mexico,Truck,Standard Shipment,Clear,Morning,Tier 1,2048.0,0.933,Critical,18.9,12-24h,3.5,2-5y,88.9,4424.22,0.0112,0,None,0.0
16839,2025-12-02,Latin America,Colombia,Truck,Cold Chain,Clear,Evening,Tier 1,772.1,0.25,Low,8.7,0-12h,2.0,0-2y,70.1,1953.24,0.0182,0,None,0.0
16840,2025-12-02,Asia,China,Truck,High Value Cargo,Clear,Evening,Tier 2,642.8,0.769,High,19.5,12-24h,3.1,2-5y,86.2,2359.56,0.0147,0,None,0.0
16841,2025-12-02,Africa,South Africa,Truck,Hazardous Goods,Cold,Night,Tier 1,696.5,0.659,Moderate,24.6,24-48h,4.7,2-5y,74.3,2549.72,0.0379,0,None,0.0
16842,2025-12-02,Latin America,Brazil,Ocean,Standard Shipment,Clear,Morning,Tier 1,557.9,0.315,Low,30.4,24-48h,0.6,0-2y,68.1,1143.84,0.0211,0,None,0.0
16843,2025-12-02,Africa,Nigeria,Truck,Cold Chain,Cold,Morning,Tier 1,413.2,0.811,High,20.0,12-24h,2.2,2-5y,70.9,2047.39,0.0297,0,None,0.0
16844,2025-12-02,Africa,South Africa,Air,Standard Shipment,Clear,Morning,Tier 3,870.5,0.84,High,20.0,12-24h,14.5,10y+,81.7,6299.72,0.0097,0,None,0.0
16845,2025-12-02,Africa,Nigeria,Truck,Standard Shipment,Clear,Night,Tier 2,2603.6,0.864,High,16.0,12-24h,6.5,5-10y,85.2,4457.57,0.0145,0,None,0.0
16846,2025-12-02,Asia,China,Air,Standard Shipment,Clear,Morning,Tier 2,1645.0,0.702,Moderate,26.8,24-48h,1.4,0-2y,75.4,10878.31,0.0141,0,None,0.0
16847,2025-12-02,Asia,China,Ocean,Standard Shipment,Clear,Morning,Tier 2,502.5,0.649,Moderate,17.1,12-24h,2.5,2-5y,58.2,1041.37,0.0252,0,None,0.0
16848,2025-12-02,Latin America,Brazil,Truck,Cold Chain,Clear,Morning,Tier 3,1013.3,0.689,Moderate,12.8,12-24h,3.9,2-5y,76.2,3106.0,0.0274,0,None,0.0
16849,2025-12-03,Europe,Germany,Rail,Standard Shipment,Clear,Evening,Tier 3,918.2,0.697,Moderate,14.6,12-24h,3.3,2-5y,79.8,1895.66,0.0177,0,None,0.0
16850,2025-12-03,North America,USA,Ocean,Standard Shipment,Clear,Night,Tier 1,2606.7,0.624,Moderate,20.4,12-24h,5.3,5-10y,93.7,2728.13,0.01,0,None,0.0
16851,2025-12-03,Asia,China,Truck,Cold Chain,Rain,Night,Tier 1,350.2,0.89,High,26.9,24-48h,1.3,0-2y,72.7,1683.73,0.054,0,None,0.0
16852,2025-12-03,Asia,China,Truck,Standard Shipment,Extreme Heat,Morning,Tier 1,3137.9,0.695,Moderate,25.8,24-48h,6.3,5-10y,65.8,4951.05,0.0207,0,None,0.0
16853,2025-12-03,Latin America,Brazil,Truck,Standard Shipment,Extreme Heat,Morning,Tier 2,3310.4,0.853,High,25.6,24-48h,2.1,2-5y,86.7,4448.96,0.0254,1,Low,721.5
16854,2025-12-03,Asia,India,Air,Standard Shipment,Storm,Night,Tier 2,205.9,0.863,High,33.3,24-48h,3.3,2-5y,76.5,2896.87,0.0609,0,None,0.0
16855,2025-12-03,Latin America,Brazil,Truck,Standard Shipment,Rain,Morning,Tier 2,1140.5,0.521,Low,26.9,24-48h,8.4,5-10y,84.8,2465.37,0.0119,0,None,0.0
16856,2025-12-03,North America,Canada,Ocean,Hazardous Goods,Rain,Evening,Tier 2,705.1,0.726,Moderate,22.6,12-24h,2.1,2-5y,77.4,1691.13,0.0491,0,None,0.0
16857,2025-12-03,Latin America,Colombia,Truck,Cold Chain,Clear,Night,Tier 1,4377.8,0.581,Low,6.0,0-12h,5.6,5-10y,74.5,9663.86,0.0156,0,None,0.0
16858,2025-12-03,Asia,China,Truck,High Value Cargo,Cold,Night,Tier 1,2898.3,0.39,Low,25.0,24-48h,1.7,0-2y,76.2,6879.62,0.0291,0,None,0.0
16859,2025-12-03,Asia,China,Air,Standard Shipment,Clear,Morning,Tier 1,2510.7,0.564,Low,10.7,0-12h,3.0,2-5y,84.9,15667.54,0.0058,0,None,0.0
16860,2025-12-03,Africa,Nigeria,Truck,Cold Chain,Extreme Heat,Evening,Tier 1,2436.5,0.914,Critical,23.5,12-24h,3.1,2-5y,62.4,6554.92,0.0677,0,None,0.0
16861,2025-12-03,North America,Canada,Air,Standard Shipment,Clear,Morning,Tier 3,1706.3,0.948,Critical,16.4,12-24h,2.6,2-5y,79.7,11745.06,0.0253,0,None,0.0
16862,2025-12-03,Latin America,Brazil,Truck,Standard Shipment,Clear,Evening,Tier 1,1080.0,0.557,Low,18.8,12-24h,7.5,5-10y,91.5,2449.45,0.0059,0,None,0.0
16863,2025-12-03,Asia,India,Truck,High Value Cargo,Clear,Night,Tier 1,1630.7,0.739,Moderate,16.2,12-24h,0.4,0-2y,72.2,4385.66,0.0209,0,None,0.0
16864,2025-12-03,Africa,South Africa,Truck,Hazardous Goods,Rain,Morning,Tier 2,369.2,0.456,Low,20.1,12-24h,4.1,2-5y,59.5,1681.49,0.0465,0,None,0.0
16865,2025-12-03,Asia,China,Truck,Standard Shipment,Rain,Morning,Tier 3,589.6,0.781,High,22.6,12-24h,12.3,10y+,73.1,2028.2,0.0185,0,None,0.0
16866,2025-12-03,North America,Mexico,Air,Standard Shipment,Clear,Morning,Tier 1,1993.6,0.795,High,12.9,12-24h,1.4,0-2y,69.0,12857.75,0.0102,0,None,0.0
16867,2025-12-03,Africa,South Africa,Air,Standard Shipment,Rain,Evening,Tier 1,199.4,0.869,High,19.2,12-24h,3.6,2-5y,75.8,2593.06,0.016,0,None,0.0
16868,2025-12-03,North America,USA,Truck,Standard Shipment,Clear,Morning,Tier 2,2144.1,0.865,High,22.6,12-24h,12.8,10y+,89.1,3624.65,0.0077,0,None,0.0
16869,2025-12-03,North America,Mexico,Air,Emergency Replenishment,Rain,Night,Tier 3,249.7,0.844,High,39.8,24-48h,2.4,2-5y,85.6,5005.02,0.0882,0,None,0.0
16870,2025-12-03,Asia,China,Air,Emergency Replenishment,Clear,Evening,Tier 2,922.2,0.745,Moderate,18.0,12-24h,1.3,0-2y,61.0,14921.49,0.0402,0,None,0.0
16871,2025-12-03,North America,Mexico,Ocean,Emergency Replenishment,Clear,Evening,Tier 2,747.9,0.834,High,12.6,12-24h,4.6,2-5y,74.0,1695.24,0.0388,0,None,0.0
16872,2025-12-03,North America,Mexico,Truck,Standard Shipment,Cold,Morning,Tier 3,1769.3,0.96,Critical,36.0,24-48h,1.8,0-2y,80.0,3682.39,0.0628,0,None,0.0
16873,2025-12-04,Latin America,Chile,Truck,High Value Cargo,Rain,Evening,Tier 3,119.1,0.764,High,18.3,12-24h,10.5,10y+,74.4,1730.9,0.0261,0,None,0.0
16874,2025-12-04,Latin America,Chile,Truck,Standard Shipment,Clear,Morning,Tier 1,2343.7,0.943,Critical,18.9,12-24h,6.1,5-10y,91.6,4389.99,0.0094,0,None,0.0
16875,2025-12-04,Africa,Nigeria,Air,Standard Shipment,Rain,Morning,Tier 3,912.2,0.498,Low,19.9,12-24h,9.8,5-10y,83.4,6473.36,0.0132,0,None,0.0
16876,2025-12-04,Asia,India,Ocean,Cold Chain,Rain,Night,Tier 1,1250.1,0.835,High,37.5,24-48h,0.4,0-2y,70.0,2541.47,0.0762,0,None,0.0
16877,2025-12-04,North America,USA,Ocean,Standard Shipment,Clear,Morning,Tier 3,608.4,0.493,Low,22.8,12-24h,8.7,5-10y,86.8,1308.78,0.0152,0,None,0.0
16878,2025-12-04,Latin America,Brazil,Ocean,Standard Shipment,Clear,Evening,Tier 1,1444.7,0.867,High,28.5,24-48h,3.6,2-5y,86.7,1876.09,0.0161,1,Low,154.49
16879,2025-12-04,Europe,Germany,Truck,High Value Cargo,Clear,Evening,Tier 1,877.8,0.78,High,13.9,12-24h,8.3,5-10y,94.8,3296.36,0.0061,0,None,0.0
16880,2025-12-04,Latin America,Chile,Air,Emergency Replenishment,Clear,Evening,Tier 1,528.5,0.675,Moderate,5.9,0-12h,6.5,5-10y,75.7,8725.71,0.0131,0,None,0.0
16881,2025-12-04,Africa,Nigeria,Air,Standard Shipment,Clear,Morning,Tier 2,297.6,0.855,High,15.8,12-24h,0.3,0-2y,83.5,3314.88,0.0127,0,None,0.0
16882,2025-12-04,North America,Mexico,Air,Standard Shipment,Clear,Morning,Tier 2,454.1,0.49,Low,18.9,12-24h,0.7,0-2y,90.9,3684.23,0.0087,0,None,0.0
16883,2025-12-04,Asia,India,Truck,Standard Shipment,Clear,Morning,Tier 1,1027.9,0.938,Critical,16.7,12-24h,4.4,2-5y,64.8,2684.13,0.0189,0,None,0.0
16884,2025-12-04,Latin America,Brazil,Ocean,Standard Shipment,Extreme Heat,Morning,Tier 3,565.5,0.798,High,44.0,24-48h,3.0,2-5y,100.0,1642.72,0.0393,0,None,0.0
16885,2025-12-04,Africa,South Africa,Truck,Standard Shipment,Rain,Night,Tier 1,3888.6,0.898,High,23.6,12-24h,3.9,2-5y,72.2,5991.9,0.0291,0,None,0.0
16886,2025-12-04,Asia,China,Truck,Standard Shipment,Extreme Heat,Evening,Tier 2,840.0,0.875,High,35.9,24-48h,5.3,5-10y,74.9,2690.8,0.0409,0,None,0.0
16887,2025-12-04,Africa,South Africa,Rail,Cold Chain,Rain,Morning,Tier 2,123.2,0.932,Critical,33.4,24-48h,1.0,0-2y,80.9,1533.86,0.0519,1,Low,231.06
16888,2025-12-04,North America,USA,Truck,Hazardous Goods,Clear,Evening,Tier 1,98.2,0.805,High,15.9,12-24h,1.4,0-2y,77.8,1652.21,0.0226,0,None,0.0
16889,2025-12-04,North America,Mexico,Truck,High Value Cargo,Clear,Night,Tier 1,1452.4,0.648,Moderate,13.8,12-24h,4.4,2-5y,74.8,3727.7,0.0152,0,None,0.0
16890,2025-12-04,Latin America,Brazil,Air,High Value Cargo,Clear,Night,Tier 2,1049.1,0.766,High,10.3,0-12h,3.5,2-5y,71.4,11250.16,0.0181,0,None,0.0
16891,2025-12-04,Latin America,Chile,Truck,Standard Shipment,Clear,Evening,Tier 1,1283.3,0.901,Critical,20.4,12-24h,10.4,10y+,78.8,3103.8,0.0104,0,None,0.0
16892,2025-12-04,Asia,India,Truck,Standard Shipment,Storm,Morning,Tier 1,901.4,0.731,Moderate,35.6,24-48h,6.2,5-10y,74.8,2540.54,0.0293,0,None,0.0
16893,2025-12-04,Asia,India,Truck,Emergency Replenishment,Clear,Night,Tier 1,1353.4,0.503,Low,26.9,24-48h,5.6,5-10y,68.1,5543.5,0.0343,0,None,0.0
16894,2025-12-04,Asia,India,Truck,Standard Shipment,Clear,Evening,Tier 2,589.6,0.582,Low,15.0,12-24h,1.0,0-2y,71.4,1675.59,0.0171,0,None,0.0
16895,2025-12-04,Latin America,Brazil,Rail,Emergency Replenishment,Clear,Morning,Tier 1,3033.4,0.519,Low,19.2,12-24h,4.4,2-5y,100.0,7286.18,0.0101,0,None,0.0
16896,2025-12-04,Latin America,Colombia,Ocean,Standard Shipment,Clear,Morning,Tier 1,655.1,0.515,Low,23.6,12-24h,2.7,2-5y,91.1,1398.57,0.0095,1,Low,318.01
16897,2025-12-05,North America,Canada,Truck,Standard Shipment,Clear,Night,Tier 2,403.0,0.832,High,14.3,12-24h,8.1,5-10y,82.5,2064.55,0.0125,0,None,0.0
16898,2025-12-05,Latin America,Chile,Ocean,Standard Shipment,Clear,Evening,Tier 2,2107.0,0.658,Moderate,26.7,24-48h,5.2,5-10y,80.1,2796.67,0.017,0,None,0.0
16899,2025-12-05,Asia,India,Truck,High Value Cargo,Clear,Morning,Tier 1,1275.8,0.859,High,17.8,12-24h,0.7,0-2y,90.5,3456.92,0.0125,0,None,0.0
16900,2025-12-05,Latin America,Colombia,Air,Cold Chain,Clear,Morning,Tier 3,1125.4,0.715,Moderate,12.8,12-24h,8.0,5-10y,90.4,13033.43,0.0131,1,Medium,7065.63
16901,2025-12-05,North America,USA,Air,Standard Shipment,Clear,Evening,Tier 1,877.6,0.748,Moderate,9.7,0-12h,7.5,5-10y,90.1,5966.87,0.0044,0,None,0.0
16902,2025-12-05,Africa,Nigeria,Ocean,Standard Shipment,Clear,Evening,Tier 1,96.8,0.832,High,29.6,24-48h,2.2,2-5y,85.8,1459.39,0.0163,0,None,0.0
16903,2025-12-05,Asia,China,Truck,Cold Chain,Clear,Morning,Tier 3,1023.4,0.729,Moderate,15.9,12-24h,5.1,5-10y,72.9,3272.68,0.0294,0,None,0.0
16904,2025-12-05,North America,Mexico,Air,Standard Shipment,Clear,Night,Tier 2,1364.0,0.562,Low,7.5,0-12h,3.1,2-5y,78.4,8852.32,0.0116,0,None,0.0
16905,2025-12-05,Asia,India,Truck,Standard Shipment,Clear,Morning,Tier 2,1656.8,0.697,Moderate,14.0,12-24h,1.5,0-2y,74.5,3243.15,0.0135,0,None,0.0
16906,2025-12-05,North America,USA,Rail,Standard Shipment,Rain,Morning,Tier 2,956.1,0.765,High,24.0,12-24h,1.1,0-2y,88.9,1691.74,0.0143,0,None,0.0
16907,2025-12-05,North America,USA,Air,Standard Shipment,Clear,Morning,Tier 2,2568.0,0.368,Low,5.6,0-12h,2.8,2-5y,82.5,16124.84,0.0075,0,None,0.0
16908,2025-12-05,Europe,Germany,Ocean,High Value Cargo,Extreme Heat,Evening,Tier 3,675.9,0.896,High,29.7,24-48h,1.5,0-2y,100.0,2182.17,0.063,0,None,0.0
